"Treatment";"VisitorKnown";"ViewsOnSale";"ViewedBeforePageCART";"HadBasketAdd";"WasConvertedBefore";"TimeSinceLastVisit";"TimeSinceLastConversion";"TimeOnProduct";"TimeOnOverview";"TimeOnSale";"ClicksPerProduct";"ChannelPaid";"TimeToFirstSearch";"TimeToFirstOverview";"TimeToFirstProduct";"TimeToFirstCART";"TimeToFirstSale";"TimeSinceFirstCART";"NrDifferentProduct";"TimeToBasketAdd";"BasketQuantity";"NormalizedBasketSum";"TimeSinceClick";"TimeSinceTabSwitch";"ScreenWidth";"DurationLastVisit";"HourOfDay";"PageIsHome";"PageIsSearch";"PageIsProduct";"PageIsOverview";"PageIsSale";"Conversion"
1;0;0;0;0;0;3252568;3564135;6072;164268;100238;"1";0;136;0;155;324;90;267;1;315;0;1;1;136;1280;806;16;0;0;0;1;0;0
1;1;7;0;0;0;3252568;3564135;138203;75343;179836;"0";0;136;77;64;324;0;267;4;315;0;1;1;136;1536;806;17;0;0;0;0;1;0
1;1;0;0;0;0;2883617;3564135;86319;933054;100238;"0";0;136;0;114;324;90;267;0;315;0;1;17;113;1088;523;19;0;0;0;1;0;0
1;0;3;0;0;0;3252568;3564135;21710;147314;247082;"1";0;136;423;88;324;0;267;1;315;0;1;11;136;1366;806;19;0;0;0;1;0;0
1;0;6;0;0;0;3252568;3564135;86319;75343;132777;"0";0;136;77;114;324;0;267;0;315;0;1;2;136;1366;806;8;0;0;0;0;1;0
1;0;6;0;0;0;3252568;3564135;86319;75343;82898;"0";0;136;77;114;324;4;267;0;315;0;1;1;20;1093;806;8;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;137013;142677;100238;"0";0;136;25;129;324;90;267;2;315;0;1;3;11;1024;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;57769;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1600;806;5;0;0;0;1;0;0
1;1;0;0;0;0;3494125;3564135;41276;75343;100238;"1";0;136;77;0;324;90;267;3;315;0;1;253;258;1366;52;3;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;86319;29695;100238;"0";0;136;13;114;324;90;267;0;315;0;1;1;136;1280;806;11;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;14765;100238;"0";0;136;7;114;324;90;267;0;315;0;1;3;136;1366;806;11;0;0;0;1;0;0
1;1;0;0;1;0;21705;3564135;161702;178007;100238;"0";0;136;17;0;324;90;267;6;376;1;2;33;182;1920;150;18;0;0;1;0;0;1
1;0;1;0;0;0;3252568;3564135;102855;11602;0;"0";0;136;0;11;324;2762;267;4;315;0;1;7;11;1920;806;17;0;0;0;0;1;0
1;0;5;0;0;0;3252568;3564135;86319;75343;81162;"0";0;136;77;114;324;0;267;0;315;0;1;2;18;1680;806;10;0;0;0;0;1;0
1;0;5;0;0;0;3252568;3564135;86319;75343;53288;"0";0;136;77;114;324;0;267;0;315;0;1;1;136;1366;806;12;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;82358;322626;100238;"1";0;136;280;401;324;90;267;2;315;0;1;89;101;1366;806;14;0;0;0;1;0;1
1;1;0;0;0;0;264761;3564135;0;179668;100238;"0";0;136;21;37;324;90;267;5;315;0;1;12;275;1600;164;21;0;0;0;1;0;1
1;0;0;0;1;0;3252568;3564135;80890;98440;100238;"4";0;136;83;0;324;90;267;2;83;2;78;10;136;1280;806;9;0;0;0;1;0;1
1;1;2;0;0;0;2424715;3564135;0;75343;83718;"0";0;136;77;87;324;0;267;1;315;0;1;1;136;1680;3803;13;0;0;1;0;0;0
1;0;1;0;0;0;3252568;3564135;0;75343;21455;"0";0;23;77;131;324;0;267;1;315;0;1;2;69;1366;806;17;0;0;1;0;0;1
1;0;9;0;0;0;3252568;3564135;0;75343;155373;"0";0;136;77;12;324;0;267;2;315;0;1;1;136;1680;806;7;0;0;0;0;1;0
1;0;7;0;0;0;3252568;3564135;22300;75343;58720;"0";0;136;77;50;324;0;267;2;315;0;1;8;15;1366;806;9;0;0;0;0;1;0
1;0;6;0;0;0;3252568;3564135;86319;75343;136146;"0";0;136;77;114;324;0;267;0;315;0;1;6;136;1366;806;18;0;0;0;0;1;0
1;1;3;0;0;0;22800;3564135;86319;75343;20977;"0";0;136;77;114;324;0;267;0;315;0;1;3;18;1600;103;9;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;0;51938;100238;"0";0;93;28;82;324;90;267;1;315;0;1;10;57;1366;806;10;0;1;0;0;0;1
1;0;0;0;0;0;3252568;3564135;21255;100971;100238;"0";0;136;28;76;324;90;267;4;315;0;1;3;136;1600;806;15;0;0;0;1;0;0
1;1;2;0;0;0;3252568;3564135;86319;2687;50534;"0";0;136;69;114;324;13;267;0;315;0;1;2;4;1366;806;22;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;7945;83099;100238;"1";0;136;0;88;324;90;267;1;315;0;1;1;136;1279;806;7;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;26412;100238;"0";0;988;956;114;324;90;267;0;315;0;1;5;23;1680;806;10;0;1;0;0;0;1
1;0;3;0;0;0;3252568;3564135;7551;13363;51036;"3";0;136;57;72;324;0;267;1;315;0;1;4;9;1600;806;10;0;0;0;1;0;0
1;1;4;0;0;0;3252568;3564135;135051;75343;125530;"1";0;136;77;0;324;136;267;2;315;0;1;9;136;1920;806;15;0;0;0;0;1;1
1;0;0;0;0;0;3252568;3564135;86319;40150;100238;"0";0;136;22;114;324;90;267;0;315;0;1;3;72;1366;806;20;0;0;0;1;0;0
1;0;7;0;0;0;3252568;3564135;86319;75343;115524;"0";0;136;77;114;324;195;267;0;315;0;1;2;20;1680;806;12;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;11136;268634;100238;"2";0;136;64;126;324;90;267;2;315;0;1;49;156;1366;806;15;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1274012;100238;"0";0;136;0;194;324;90;267;2;315;0;1;4;136;1600;806;8;0;0;0;1;0;0
1;0;7;0;0;0;3252568;3564135;58972;75343;369461;"0";0;136;77;33;324;62;267;2;315;0;1;2;6;1600;806;21;0;0;0;0;1;0
1;1;8;0;0;0;3491355;3564135;86319;75343;193502;"0";0;136;77;114;324;0;267;0;315;0;1;3;136;1680;250;9;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;131524;100238;"0";0;136;0;114;324;90;267;0;315;0;1;5;136;1600;806;14;0;0;0;1;0;0
1;0;11;0;0;0;3252568;3564135;86319;75343;125161;"0";0;136;77;114;324;0;267;0;315;0;1;3;4;1920;806;8;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;38867;100238;"0";0;136;0;114;324;90;267;0;315;0;1;0;136;1280;806;7;0;0;0;1;0;0
1;0;8;0;0;0;3252568;3564135;86319;75343;264948;"0";0;136;77;114;324;0;267;0;315;0;1;1;40;1280;806;17;0;0;0;0;1;0
1;0;4;0;0;0;3252568;3564135;16626;75343;71523;"0";0;136;165;211;324;84;267;1;315;0;1;8;136;1280;806;8;0;0;0;1;0;0
1;0;9;0;0;0;3252568;3564135;8471;75343;119400;"2";0;136;77;35;324;8;267;2;315;0;1;4;136;1360;806;9;0;0;0;0;1;0
1;0;3;0;0;0;3252568;3564135;0;75343;89594;"0";0;136;77;102;324;7;267;1;315;0;1;1;22;1280;806;9;0;0;1;0;0;0
1;0;4;0;0;0;3252568;3564135;86319;75343;97558;"0";0;136;77;114;324;5;267;0;315;0;1;5;95;1600;806;15;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;24003;100238;"0";0;4;47;114;324;90;267;0;315;0;1;7;136;1600;806;16;0;0;0;1;0;1
1;0;1;0;0;0;3252568;3564135;38117;315715;20450;"0";0;136;24;51;324;0;267;2;315;0;1;15;40;1024;806;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;71044;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1185;806;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;2484;26815;100238;"0";0;136;0;1209;324;90;267;1;315;0;1;7;1217;1366;806;9;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;101306;100238;"0";0;136;6;91;324;90;267;2;315;0;1;12;136;1600;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;35222;602353;100238;"0";0;136;0;451;324;90;267;5;315;0;1;4;4;1920;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;18221;152663;100238;"0";0;136;0;94;324;90;267;1;315;0;1;6;136;1440;806;12;0;0;0;1;0;0
1;1;0;0;0;0;61794;3564135;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;15;136;1680;1789;15;0;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;86319;45006;100238;"0";0;136;41;114;324;90;267;0;315;0;1;4;136;1366;806;23;0;0;0;0;0;0
1;1;1;0;0;0;3411521;3564135;0;28110;30720;"0";0;136;35;72;324;0;267;1;315;0;1;3;136;1366;206;7;0;0;1;0;0;0
1;1;2;0;0;0;2281054;3564135;86319;128508;39418;"0";0;136;42;114;324;0;267;0;315;0;1;1;136;1366;165;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;36244;100238;"0";0;136;0;23;324;90;267;3;315;0;1;0;136;1680;806;18;0;0;1;0;0;0
1;0;6;0;0;0;3252568;3564135;86319;75343;133034;"0";0;136;77;114;324;0;267;0;315;0;1;1;26;1366;806;8;0;0;0;0;1;0
1;0;3;0;0;0;3252568;3564135;86319;83060;25002;"0";0;136;22;114;324;0;267;0;315;0;1;0;136;1366;806;20;0;0;0;0;1;0
1;1;0;0;0;0;293234;3564135;86319;14207;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;4;1680;1196;7;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;71470;100238;"0";0;136;12;114;324;90;267;0;315;0;1;3;3;1920;806;10;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;98306;100238;"0";0;136;5;114;324;90;267;0;315;0;1;0;136;1280;806;3;0;0;0;1;0;0
1;0;5;0;0;0;3252568;3564135;0;75343;47710;"0";0;136;77;66;324;0;267;1;315;0;1;1;136;1821;806;15;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;23073;303621;100238;"2";0;136;0;250;324;90;267;2;315;0;1;2;136;1600;806;14;0;0;0;1;0;0
1;0;5;0;0;0;3252568;3564135;86319;75343;449234;"0";0;136;77;114;324;0;267;0;315;0;1;3;79;1366;806;9;0;0;0;0;1;0
1;1;0;0;0;0;2369299;3564135;86319;43254;100238;"0";0;56;6;114;324;90;267;0;315;0;1;3;136;1366;1029;8;0;1;0;0;0;1
1;0;1;0;0;0;3252568;3564135;36785;446638;5851;"0";0;136;0;302;324;284;267;2;315;0;1;2;136;1360;806;15;0;0;0;1;0;0
1;0;8;0;0;0;3252568;3564135;86319;75343;59298;"0";0;136;77;114;324;0;267;0;315;0;1;14;17;1680;806;17;0;0;0;0;1;0
1;0;0;1;0;0;3252568;3564135;343720;399920;100238;"0";0;136;0;131;267;90;545;3;315;0;1;1;136;1920;806;15;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;159902;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;27;1152;806;22;0;0;0;1;0;0
1;0;0;0;1;0;3252568;3564135;183779;96443;100238;"10";0;136;0;16;324;90;267;4;335;1;5;7;136;1024;806;16;0;0;0;1;0;0
1;1;0;0;0;0;3894581;3564135;86319;150510;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;10;1920;150;22;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;42253;85556;100238;"0";0;136;37;0;324;90;267;2;315;0;1;9;9;1366;806;16;0;0;0;1;0;0
1;1;0;0;0;0;3846550;3564135;86319;44226;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;29;1024;490;6;0;0;0;1;0;0
1;0;5;0;0;0;3252568;3564135;86319;75343;234649;"0";0;136;77;114;324;0;267;0;315;0;1;1;42;1280;806;7;0;0;0;0;1;0
1;1;0;0;0;0;3252568;3564135;86319;43142;100238;"0";0;136;0;114;324;90;267;0;315;0;1;5;136;1366;806;13;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;42285;35160;100238;"0";0;136;9;13;324;90;267;3;315;0;1;3;136;1920;806;0;0;0;0;1;0;0
1;0;5;0;0;0;3252568;3564135;21711;45240;67642;"0";0;136;38;57;324;113;267;1;315;0;1;1;36;1366;806;20;0;0;0;0;1;0
1;0;6;0;1;0;3252568;3564135;44555;75343;213888;"4";0;136;77;188;324;0;267;1;241;1;43;9;53;1280;806;11;1;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;29408;114611;100238;"0";0;136;0;80;324;90;267;3;315;0;1;1;22;1280;806;10;0;0;1;0;0;0
1;0;1;0;0;0;3252568;3564135;0;148706;15253;"0";0;136;0;228;324;104;267;1;315;0;1;3;87;1680;806;0;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;3546;99456;100238;"0";0;136;41;112;324;90;267;1;315;0;1;3;36;1366;806;15;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;279870;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1280;806;20;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;24355;171116;100238;"4";0;136;0;954;324;90;267;1;315;0;1;1;136;1600;806;17;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;11219;141779;168591;"0";0;136;170;187;324;0;267;2;315;0;1;0;136;1280;806;12;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;47154;100238;"0";0;44;0;114;324;90;267;0;315;0;1;2;8;1366;806;15;0;0;0;1;0;0
1;0;2;0;1;0;3252568;3564135;6764;29510;2831;"2";0;136;19;55;324;11;267;1;65;1;20;2;136;1920;806;1;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;25253;135874;100238;"0";0;136;26;95;324;90;267;2;315;0;1;1;72;1600;806;23;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;10031;69546;100238;"1";0;136;1629;1671;324;90;267;1;315;0;1;0;24;1366;806;0;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;89535;100238;"0";0;136;15;114;324;90;267;0;315;0;1;5;54;1366;806;19;0;0;0;1;0;0
1;1;0;0;0;0;2912833;3564135;86319;44190;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;2;1920;45;12;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;234203;100238;"0";0;136;13;114;324;90;267;0;315;0;1;1;165;1366;806;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;109932;100238;"0";0;136;19;114;324;90;267;0;315;0;1;2;136;1600;806;10;0;0;0;1;0;0
1;1;9;0;0;0;2674528;3564135;88359;850662;489363;"4";0;136;0;962;324;848;267;3;315;0;1;4;136;1280;343;13;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;0;113146;100238;"0";0;136;0;120;324;90;267;1;315;0;1;6;136;1600;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;62325;100238;"0";0;89;0;114;324;90;267;0;315;0;1;28;89;1600;806;14;0;0;0;1;0;0
1;0;12;0;0;0;3252568;3564135;86319;75343;55199;"0";0;136;77;114;324;0;267;0;315;0;1;1;5;1920;806;7;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;101384;100238;"0";0;136;0;114;324;90;267;0;315;0;1;4;136;1920;806;12;0;0;0;1;0;0
1;0;3;0;0;0;3252568;3564135;0;75343;51876;"0";0;136;77;61;324;6;267;1;315;0;1;0;136;1920;806;9;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;76587;101676;100238;"0";0;136;0;65;324;90;267;2;315;0;1;4;82;1366;806;9;0;0;0;1;0;0
1;1;1;0;0;0;3252568;3564135;12453;26390;5601;"2";0;136;196;207;324;0;267;1;315;0;1;1;2;1440;806;6;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;146248;100238;"0";0;136;15;114;324;90;267;0;315;0;1;5;136;1600;806;13;0;0;0;1;0;0
1;1;0;0;0;0;2703795;3564135;54900;24218;100238;"4";0;136;0;26;324;90;267;1;315;0;1;19;57;1280;193;17;0;0;0;1;0;0
1;1;0;0;0;0;90964;3564135;86319;234141;100238;"0";0;136;0;114;324;90;267;0;315;0;1;5;136;1920;120;8;0;0;0;1;0;0
1;1;0;0;0;0;2507803;3564135;86319;15276;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;136;1600;165;20;0;0;0;1;0;0
1;0;0;1;1;0;3252568;3564135;140286;250370;100238;"0";0;136;0;6;131;90;119;5;43;3;85;9;136;1440;806;22;0;0;1;0;0;1
1;1;0;0;0;0;3041358;3564135;8416;99256;100238;"0";0;136;0;111;324;90;267;1;315;0;1;9;9;1600;106;0;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;359528;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1600;806;6;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;59740;259298;100238;"0";0;136;0;235;324;90;267;2;315;0;1;2;16;1366;806;7;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;50080;93182;100238;"1";0;136;0;98;324;90;267;3;315;0;1;2;136;1280;806;11;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;128691;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;136;1920;806;14;0;0;0;1;0;0
1;1;0;0;0;0;15392;3564135;86319;186544;100238;"0";0;136;0;114;324;90;267;0;315;0;1;0;136;1024;69;22;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;4062;70178;34095;"0";0;136;36;110;324;0;267;1;315;0;1;4;4;1600;806;18;0;0;0;1;0;0
1;0;4;0;0;0;3252568;3564135;28805;0;117926;"0";0;136;167;54;324;3;267;2;315;0;1;1;63;1600;806;14;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;9790;53498;100238;"2";0;136;49;34;324;90;267;2;315;0;1;13;136;1051;806;19;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;59527;100238;"0";0;136;0;114;324;90;267;0;315;0;1;14;88;1366;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;67972;141152;100238;"0";0;136;0;3;324;90;267;3;315;0;1;9;136;1680;806;21;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;2269;100238;"0";0;10;19;26;324;90;267;1;315;0;1;3;136;1600;806;17;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;178442;100238;"0";0;136;0;114;324;90;267;0;315;0;1;5;167;1440;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;152374;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;20;1440;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;19109;52254;100238;"1";1;136;18;58;324;90;267;3;315;0;1;0;136;1400;806;15;0;0;1;0;0;1
1;0;0;0;1;0;3252568;3564135;131959;205000;100238;"5";0;136;17;76;324;90;267;4;366;1;2;2;11;1280;806;14;0;0;1;0;0;1
1;1;0;0;0;0;3252568;3564135;86319;102341;100238;"0";0;136;11;114;324;90;267;0;315;0;1;2;136;1366;806;21;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;70990;100238;"0";0;136;0;114;324;90;267;0;315;0;1;0;136;1366;806;20;0;0;0;1;0;0
1;0;8;0;0;0;3252568;3564135;38676;41802;51504;"0";0;136;10;97;324;69;267;4;315;0;1;2;2;1920;806;20;0;0;0;0;1;0
1;0;5;0;0;0;3252568;3564135;86319;0;120850;"0";0;136;410;114;324;0;267;0;315;0;1;7;285;1024;806;20;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;6009;92268;100238;"0";0;136;0;60;324;90;267;2;315;0;1;4;4;1366;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;102953;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;136;1524;806;20;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;7262;77321;100238;"0";0;136;10;26;324;90;267;3;315;0;1;11;81;1600;806;20;0;0;1;0;0;0
1;0;5;0;0;0;3252568;3564135;23817;75343;200128;"0";0;136;77;173;324;45;267;4;315;0;1;19;136;1280;806;17;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;12281;106124;100238;"3";0;136;12;128;324;90;267;1;315;0;1;4;136;1600;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;8864;156542;100238;"2";0;136;18;42;324;90;267;1;315;0;1;3;192;1600;806;20;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;36960;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1280;806;15;0;0;0;1;0;0
1;0;0;0;1;0;3252568;3564135;58913;59939;100238;"2";0;136;0;68;324;90;267;2;108;1;11;13;136;1280;806;18;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;57695;100238;"0";0;136;0;145;324;90;267;4;315;0;1;5;136;1440;806;18;0;0;1;0;0;0
1;0;7;0;1;0;3252568;3564135;60308;75343;102746;"0";0;136;77;28;324;0;267;3;69;1;67;1;19;1024;806;17;0;0;0;0;1;0
1;1;0;0;0;0;2563257;3564135;0;72186;100238;"0";0;136;0;82;324;90;267;1;315;0;1;9;136;1366;407;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;111789;100238;"0";0;136;0;114;324;90;267;0;315;0;1;31;136;1280;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;196058;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;13;1344;806;15;0;0;0;1;0;0
1;0;6;0;0;0;3252568;3564135;75732;75343;237723;"12";0;136;77;17;324;6;267;1;315;0;1;2;136;1920;806;14;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;36977;93927;100238;"2";0;136;0;51;324;90;267;2;315;0;1;9;36;1280;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;11407;21732;100238;"0";0;136;10;18;324;90;267;2;315;0;1;7;136;1366;806;22;0;0;0;1;0;0
1;1;3;0;0;0;3643742;3564135;86319;75343;159786;"0";0;136;77;114;324;0;267;0;315;0;1;3;41;1280;238;21;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;3729;100238;"0";0;136;15;114;324;90;267;0;315;0;1;1;26;1600;806;15;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;29051;100238;"0";0;15;0;114;324;90;267;0;315;0;1;1;136;1600;806;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;4112;97093;100238;"0";0;136;0;82;324;90;267;1;315;0;1;1;18;1280;806;18;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;3982;55856;100238;"2";0;136;13;38;324;90;267;1;315;0;1;2;136;1920;806;21;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;51594;138266;100238;"0";0;136;0;126;324;90;267;2;315;0;1;2;21;1152;806;16;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;86319;163048;36111;"0";0;136;0;114;324;68;267;0;315;0;1;3;27;1536;806;17;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;0;10687;0;"0";0;136;23;62;324;93;267;2;315;0;1;30;31;1366;806;17;0;0;0;0;1;0
1;0;2;0;0;0;3252568;3564135;86319;153380;46150;"0";0;59;142;114;324;0;267;0;315;0;1;9;136;1680;806;17;0;1;0;0;0;1
1;0;0;0;0;0;3252568;3564135;86319;191069;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1600;806;18;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;5265;136942;100238;"0";0;136;0;84;324;90;267;2;315;0;1;1;27;1366;806;18;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;116813;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1360;806;16;0;0;0;1;0;0
1;1;3;0;0;0;3252568;3564135;86319;75343;78802;"0";0;136;77;114;324;0;267;0;315;0;1;1;42;1536;806;15;0;0;0;0;1;0
1;0;5;0;0;0;3252568;3564135;86319;75343;3533;"0";0;136;77;114;324;0;267;0;315;0;1;5;136;1366;806;15;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;72839;88162;100238;"7";0;330;355;0;324;90;267;2;315;0;1;0;450;1920;806;20;0;0;0;1;0;1
1;0;6;0;0;0;3252568;3564135;86319;75343;109405;"0";0;136;77;114;324;0;267;0;315;0;1;1;18;1024;806;9;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;0;88489;100238;"0";0;136;0;100;324;90;267;1;315;0;1;2;136;2560;806;18;0;0;0;1;0;0
1;0;0;0;1;0;3252568;3564135;102196;124230;100238;"0";0;136;0;137;324;90;267;2;241;1;21;6;59;1536;806;10;0;0;1;0;0;0
1;0;4;0;0;0;3252568;3564135;86319;42389;55371;"0";0;136;70;114;324;10;267;0;315;0;1;2;12;1680;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;42356;100238;"0";0;40;0;114;324;90;267;0;315;0;1;4;136;1366;806;15;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;86319;75974;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;20;1280;806;5;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;199517;100238;"0";0;136;0;203;324;90;267;1;315;0;1;2;49;1920;806;15;0;0;1;0;0;0
1;1;0;0;0;1;3626723;2832470;86319;75343;100238;"0";0;136;77;114;324;90;267;0;315;0;1;1;72;1280;527;15;0;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;86319;79663;100238;"0";0;136;25;114;324;90;267;0;315;0;1;312;330;1920;806;0;0;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;41260;414602;100238;"2";0;136;23;0;324;90;267;2;315;0;1;2;136;1600;806;10;0;0;0;1;0;0
1;0;11;0;0;0;3252568;3564135;86319;75343;270582;"0";0;136;77;114;324;0;267;0;315;0;1;3;37;1024;806;8;0;0;0;0;1;0
1;0;4;0;0;0;3252568;3564135;86319;75343;45433;"0";0;136;77;114;324;5;267;0;315;0;1;2;7;1600;806;8;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;0;40623;100238;"0";0;136;0;15;324;90;267;1;315;0;1;2;136;1600;806;14;0;0;0;1;0;0
1;0;0;0;1;0;3252568;3564135;14849;183943;100238;"1";0;136;22;197;324;90;267;2;247;1;2;5;136;1366;806;18;0;0;0;1;0;1
1;0;5;0;0;0;3252568;3564135;86319;75343;89059;"0";0;136;77;114;324;0;267;0;315;0;1;2;136;1600;806;15;0;0;0;0;1;0
1;0;7;0;0;0;3252568;3564135;86319;75343;123151;"0";0;136;77;114;324;0;267;0;315;0;1;1;26;1680;806;7;0;0;0;0;1;0
1;0;0;0;0;0;3252568;3564135;86319;153924;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1;136;1366;806;17;0;0;0;1;0;0
1;1;0;0;0;0;2869628;3564135;86319;33075;100238;"0";0;136;8;114;324;90;267;0;315;0;1;15;63;1600;42;14;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;86319;128460;4929;"0";0;136;13;114;324;0;267;0;315;0;1;21;136;1366;806;8;0;0;0;1;0;0
1;1;0;0;0;0;3252568;3564135;0;16692;100238;"0";0;136;0;18;324;90;267;1;315;0;1;9;136;1344;806;7;0;0;0;1;0;0
